LAB;GRUPO;CODIGO;CODBARRA;DETALLE;COSTO;MARGEN;PRECIO;PCADENA;POFERTA;STOCK;DESCUENTO;PRINCIPIO_ACTIVO;CV_SKU
AJUSTE IF;;4022;7709295950481;XPROVIT GLU VAINILLA 950 GR [ 52268 ];11200.0;26.05;16800;0.0;0.0;0.0;Si;;
AJUSTE IF;;4023;7709295950467;XPROVIT SURE VAINILLA 1050 GR [ 52267 ];5250.0;35.25;8450;0.0;0.0;0.0;Si;;
ALLPHARMA S.A;;5000;2602202108591;TELA ADHE 1.25 X 5 MT [ 53971 ];505.0;64.74;990;0.0;0.0;0.0;Si;;
ALLPHARMA S.A;;5001;2602202109024;TELA ADHE 2.5 X 5 MT [ 53972 ];577.0;67.48;1150;0.0;0.0;0.0;Si;;
ALLPHARMA S.A;;5002;2602202109048;TELA ADHE 5 X 5 MT [ 53973 ];923.68;77.34;1950;0.0;0.0;0.0;Si;;
ALONDRA;;6000;7805118019929;ALOND CEP CERDAS COBRE MEDIANO X1 [ 49229 ];5985.0;32.72;9980;0.0;0.0;3.0;Si;;
ALONDRA;;6048;7805118019905;ALOND CEP PELO COBRE OVAL;7770.0;34.97;12480;0.0;0.0;3.0;No;;
ALONDRA;;6001;7805118093011;ALOND CLIP DE PELO X 12 UNID [ 49221 ];1170.0;43.65;2000;0.0;0.0;0.0;Si;;
ALONDRA;;6002;7805118053305;ALOND CORTA U¥A MANO X1 [ 49231 ];1040.0;77.76;2200;0.0;0.0;4.0;Si;;
ALONDRA;;6003;7805118058720;ALOND CORTA U¥A PIE X 1 [ 49232 ];1730.0;69.52;3490;0.0;0.0;2.0;Si;;
ALONDRA;;6004;7805118005595;ALOND ENCRESPADOR DE PESTA¥AS X1 [ 49233 ];2350.0;41.25;3950;0.0;0.0;0.0;Si;;
ALONDRA;;6005;7805118083302;ALOND ESCOFINA GRANDE FINA PIE X1 [ 49241 ];3550.0;72.57;6130;0.0;0.0;0.0;Si;;
ALONDRA;;6006;7805118024831;ALOND ESCUBILLA CON PIEDRA POMES X1 [ 49234 ];1910.0;73.79;3950;0.0;0.0;0.0;Si;;
ALONDRA;;6007;7805118042347;ALOND ESPONJA BA¥O AROMA ROSAS X1 [ 49243 ];1350.0;139.65;3850;0.0;0.0;0.0;Si;;
ALONDRA;;6008;7805118044143;ALOND ESPONJA DE BA¥O ERGONOMICA 1 UNID [ 49223 ];1050.0;59.26;1990;0.0;0.0;0.0;Si;;
ALONDRA;;6009;7805118024602;ALOND ESPONJA PIEDRA POMEZ X1 [ 49235 ];2435.0;44.95;4200;0.0;0.0;3.0;Si;;
ALONDRA;;6011;7805118090485;ALOND LIMA U¥A GRANDE X3 [ 49239 ];1500.0;39.5;2490;0.0;0.0;0.0;Si;;
ALONDRA;;6012;7805118055002;ALOND MAQUINA CORTA CALLOS X 1 [ 49236 ];3670.0;112.02;6860;0.0;0.0;4.0;Si;;
ALONDRA;;6013;90024665;ALOND PEINETA CAREY GRANDE X 2 UNID. [ 49225 ];2530.0;40.83;4240;0.0;0.0;0.0;Si;;
ALONDRA;;6014;7805118022417;ALOND PEINETA CAREY GRANDE X1 [ 49240 ];1590.0;40.06;2650;0.0;0.0;0.0;Si;;
ALONDRA;;6015;7805118056405;ALOND PINZAS CEJAS PTA RECTA PROFESIONAL X1 [ 49237 ];5900.0;35.02;9480;0.0;0.0;2.0;Si;;
ALONDRA;;6016;7805118565006;ALOND PINZAS DE CEJA PTA RECTA X 1 UNID [ 49224 ];5740.0;36.59;9330;0.0;0.0;1.0;Si;;
ALONDRA;;6017;7805118056009;ALOND PINZAS DE CEJA PUNTA OBLICUA NIQUELADA X 1 [ 49226 ];4210.0;34.93;6760;0.0;0.0;3.0;Si;;
ALONDRA;;6018;7805118057006;ALOND PINZAS DE CEJAS PTA DORADA NIQUELADA X 1 UNID [ 49227 ];4360.0;46.29;7590;0.0;0.0;0.0;Si;;
ALONDRA;;6019;7805118569004;ALOND PINZAS DE CEJAS PTA OBLICUA NEGRA DORADA X 1 UNID [ 49228 ];6570.0;34.94;10550;0.0;0.0;3.0;Si;;
ALONDRA;;6020;7805118054500;ALOND REPUESTO CORTA CALLOS X10 HJS [ 49238 ];1510.0;66.4;2990;0.0;0.0;0.0;Si;;
ALONDRA;;6021;7805118036797;ALOND. ESPEJO MED REDONDO C/AUMENTO X 1 [ 49220 ];2580.0;57.97;4850;0.0;0.0;0.0;Si;;
ALONDRA;ACCESORIO PARA EL CABELLO;6022;7805118013514;ALONDRA CEP.NEUMATICO CURVO GRANDE 1351 [ 32668 ];3710.0;68.17;6700;2590.0;0.0;3.0;Si;DIENOGEST;
ALONDRA;;6023;7805118038906;ALONDRA CUBRE ASIENTO INODORO [ 35687 ];630.0;112.08;1590;0.0;0.0;2.0;Si;DIENOGEST;
ALONDRA;;6024;7805118024701;ALONDRA ESCOBILLA U¥AS MGO. CURVO 2470 [ 32671 ];920.0;46.15;1600;1390.0;0.0;0.0;Si;DIENOGEST;
ALONDRA;;6025;7805118055101;ALONDRA ESCOFIA GRANDE FINA PIE X 1 UN [ 52570 ];1670.0;100.77;3990;0.0;0.0;0.0;Si;DIENOGEST;
ALONDRA;ACCESORIO PODOLOGIA;6026;8410990436703;ALONDRA ESCOFINA GRUESA SOLIGEN 5510 [ 32673 ];1800.0;58.73;3400;2290.0;0.0;0.0;Si;DIENOGEST;
ALONDRA;;6027;7805118050502;ALONDRA LIMA SOLIGEN CEFIRA 11CM [ 35684 ];1885.0;42.66;3200;0.0;0.0;0.0;Si;DIENOGEST;
ALONDRA;;6047;7805118023056;ALONDRA PEINETA DESENRREDANTE X 1 CON MANGO;1980.0;29.87;3060;0.0;0.0;0.0;No;DIENOGEST;
ALONDRA;;6041;7805118019486;CEP DESENRREDANTE ANTI FRIZZ X 1;3900.0;48.67;6900;0.0;0.0;1.0;Si;;
ALONDRA;;6045;7805118019547;CEP DESENRREDANTE CARTERA;5120.0;49.58;8900;0.0;0.0;5.0;Si;;
ALONDRA;;6042;7805118018038;CEP DESENRREDANTE X 1 UNID;2280.0;48.9;4040;0.0;0.0;0.0;Si;;
ALONDRA;;6046;7805118019707;CEP PELO DESENRREDANTE DUCHA;4140.0;36.15;7950;0.0;0.0;3.0;Si;;
ALONDRA;;6028;7805118017215;CEPILLO DE PELO CON MANGO X 1 UN [ 51834 ];3800.0;46.46;6100;0.0;0.0;3.0;Si;;
ALONDRA;;6029;7805118031051;CEPILLO DE PELO DESENRREDANTE GOTA [ 51835 ];5610.0;46.8;9800;0.0;0.0;1.0;Si;;
ALONDRA;;6030;7805118014023;CEPILLO DE PELO INFANTIL OVALADO [ 51831 ];4250.0;50.11;7690;0.0;0.0;3.0;Si;;
ALONDRA;;6031;7805118014009;CEPILLO DE PELO INFANTIL PALETA [ 51832 ];4235.0;48.73;7690;0.0;0.0;4.0;Si;;
ALONDRA;;6032;7805118019981;CEPILLO DE PELO LUXURY [ 51836 ];5110.0;47.18;8950;0.0;0.0;2.0;Si;;
ALONDRA;;6033;7805118019585;CEPILLO DE PELO PALETA CON ESPEJO [ 51833 ];5570.0;44.83;9600;0.0;0.0;3.0;Si;;
ALONDRA;;6034;7805118031082;CEPILLO DESENREDANTE INF ALONDRA [ 52916 ];4680.0;53.31;7520;0.0;0.0;5.0;Si;;
ALONDRA;;6043;7805118019714;CEPPELO RIZOS PERFECTOS X 1 UNID;5510.0;34.97;8850;0.0;0.0;1.0;Si;;
ALONDRA;;6044;4902508782401;CHUP ODONT +6 MESES C/TAPA SILIC;3390.0;29.89;5240;0.0;0.0;0.0;Si;;
ALONDRA;;6035;7805118036780;ESPEJO REDONDO C/AUMENTO GRANDE [ 52140 ];2730.0;53.6;4990;0.0;0.0;6.0;Si;;
ALONDRA;;6036;7805118072825;GUANTE MASAJE SISAL [ 49397 ];2150.0;55.95;3990;0.0;0.0;0.0;Si;;
ALONDRA;;6010;7805118072818;HISOPO MANGO MADERA X1 [ 49242 ];1840.34;59.85;3500;0.0;0.0;12.0;Si;;
ALONDRA;ACCESORIOS COSMETICOS;6037;7805118504005;LIMA DE U¥A METALICA GRANDE [ 50794 ];1602.86;88.72;3600;2790.0;0.0;0.0;Si;;
ALONDRA;;6038;7805118031006;PEINETA CAREY BOLSILLO X 1 UNID [ 49222 ];1370.0;53.35;2500;0.0;0.0;1.0;Si;;
ALONDRA;;6039;8412122361068;QUITAESPINILLAS [ 52278 ];1970.0;66.36;3900;0.0;0.0;0.0;Si;;
ALONDRA;;6040;65789597456;SET MANICURE BEAUTY TOOLS [ 52282 ];1390.0;45.09;2400;0.0;0.0;0.0;Si;;
AM BEAUTY;;17000;40010604140;AM BEAUTY ESPEJO MACRO XL [ 29923 ];2690.0;46.82;4700;0.0;0.0;0.0;Si;;
AM BEAUTY;;17001;30031611135;AM BEAUTY LIMA RECTA CEBRA CRT [ 30071 ];490.0;206.98;1790;0.0;0.0;5.0;Si;;
AM BEAUTY;;7016;7805633017011;B 100 HAPPY BOY SP 75 + LOC 100;3355.0;50.03;5990;4990.0;0.0;0.0;No;;
AM BEAUTY;;7044;7805633029656;B100 AGUA MIC BIFAS 400ML;2840.0;43.51;4850;0.0;0.0;3.0;Si;;
AM BEAUTY;;7045;7805633029649;B100 AGUA MIC T /PIEL 400ML;2770.0;48.35;4890;0.0;0.0;3.0;Si;;
AM BEAUTY;;7011;7805633024521;B100 CEP BRUCHI GRANDE;2291.0;63.23;4450;0.0;0.0;3.0;No;;
AM BEAUTY;;7028;7805633019275;B100 CORTAUÑAS MANO AD;970.0;85.39;2140;1890.0;0.0;12.0;No;;
AM BEAUTY;;7027;7805633019299;B100 CORTAUÑAS PIES AD;1280.0;98.16;2950;2990.0;0.0;7.0;No;;
AM BEAUTY;;7046;7805633015369;B100 CR ALOE+VIT E 400ML;1890.0;73.4;3900;2990.0;0.0;4.0;Si;;
AM BEAUTY;;7047;7805633015383;B100 CR AVEN +KARIT 400ML;2050.0;59.87;3900;2990.0;0.0;4.0;Si;;
AM BEAUTY;;7048;7805633015376;B100 CR EAST +VIT C 400ML;1890.0;73.4;3900;2990.0;0.0;4.0;Si;;
AM BEAUTY;;7033;7805633029540;B100 CR MANIS BE WAR 50ML;650.0;71.77;1300;0.0;0.0;4.0;No;;
AM BEAUTY;;7034;7805633029557;B100 CR MANOS CIT BOO 50ML;650.0;78.79;1300;0.0;0.0;8.0;No;;
AM BEAUTY;;7035;7805633029564;B100 CR MANOS PASS BR 50 ML;650.0;78.79;1300;0.0;0.0;8.0;No;;
AM BEAUTY;;7036;7805633029533;B100 CR MANOS POSH H 50ML;650.0;76.2;1300;0.0;0.0;6.0;No;;
AM BEAUTY;;7037;7805633029571;B100 CR MANOS SKY BLO 50ML;650.0;76.2;1300;0.0;0.0;7.0;No;;
AM BEAUTY;;7038;7805633029526;B100 CR MANOS SWE SQ 50ML;650.0;77.63;1300;0.0;0.0;8.0;No;;
AM BEAUTY;;7029;7805633019374;B100 ENCRESPADOR DE PESTAÑAS BASIC;1606.0;76.82;2990;1990.0;0.0;0.0;No;;
AM BEAUTY;;7030;7805633019053;B100 ENCRESPADOR PESTAÑAS ERGONOMIC;1838.0;70.93;3700;4990.0;0.0;0.0;No;;
AM BEAUTY;;17002;7805633013150;B100 ESM.FREN.RIVI.FRA X3 [ 54550 ];1646.0;78.18;3490;3490.0;0.0;1.0;Si;;
AM BEAUTY;;17003;17003;B100 ESM.VARIED.COLOR X3 [ 54538 ];1646.0;68.48;3300;0.0;0.0;0.0;Si;;
AM BEAUTY;;17004;7805633013143;B100 ESMALTES.VARIED.COLORES ROJOS X3 [ 54558 ];1646.0;78.18;3490;3490.0;0.0;2.0;Si;;
AM BEAUTY;;7025;7805633025573;B100 HERBAL QUITAESMALTE 110 ML;860.0;55.36;1590;0.0;0.0;22.0;No;;
AM BEAUTY;;7042;7805633019022;B100 LIMA MANICURE 3EN1;920.0;35.18;1480;2690.0;0.0;3.0;Si;;
AM BEAUTY;;7022;7805633029069;B100 LIP BALS BANCHO;1090.0;91.97;2490;0.0;0.0;6.0;No;;
AM BEAUTY;;17008;7805633016328;B100 LIP BALS CHERRY;1070.0;95.55;2490;2490.0;0.0;1.0;No;;
AM BEAUTY;;7018;7805633016311;B100 LIP BALS WATERMELON;1070.0;95.55;2490;2490.0;0.0;2.0;No;;
AM BEAUTY;;7021;7805633029045;B100 LIP OIL TNT FRAMBUESA;943.0;78.23;2000;0.0;0.0;1.0;No;;
AM BEAUTY;;7020;7805633029038;B100 LIP OIL TNT SANDIA;943.0;78.23;2000;0.0;0.0;0.0;No;;
AM BEAUTY;;7019;7805633029052;B100 LIP OIL TNT UVA;943.0;78.23;2000;0.0;0.0;0.0;No;;
AM BEAUTY;;7010;7805633024538;B100 PEINETA;730.0;71.52;1490;0.0;0.0;0.0;Si;;
AM BEAUTY;;7032;7805633025566;B100 PETALOS DESMAQ 2X1;1270.0;48.88;2250;0.0;0.0;12.0;No;;
AM BEAUTY;;7026;7805633025580;B100 QUITAESMALTE LIMON 110 ML;860.0;55.36;1590;0.0;0.0;23.0;No;;
AM BEAUTY;;7017;7805633017691;B100 ROMA CE2+JAB+CR+EXF;5202.0;50.07;9290;8990.0;0.0;1.0;No;;
AM BEAUTY;;7043;7805633019039;B100 SET LIUMAS MANICURE X15;1500.0;35.01;2410;2690.0;0.0;1.0;Si;;
AM BEAUTY;;7024;7805633026266;B100 SOMBRA X9+ RUBOR X3;2327.0;60.7;4450;0.0;0.0;0.0;No;;
AM BEAUTY;;7040;7805633029595;B100 TOA DESM REFRES X25;1190.0;40.53;1990;0.0;0.0;7.0;Si;;
AM BEAUTY;;7041;7805633029601;B100 TOA DESM SUAVE X 25;1190.0;40.53;1990;0.0;0.0;7.0;Si;;
AM BEAUTY;;7039;7805633029588;B100 TOA DESN NOC WP X25;1190.0;55.36;2200;0.0;0.0;11.0;Si;;
AM BEAUTY;;7023;7805633029076;B100 ÑIP BALS UVA;1090.0;91.97;2490;0.0;0.0;4.0;No;;
AM BEAUTY;;7015;7805633024798;BALSAMO LAB COLOR MACADAMIA;1101.0;50.36;1970;0.0;0.0;0.0;No;;
AM BEAUTY;;17005;8888841044061;CEPILLO DE PELO REDONDO BEAUTY SECRET [ 49904 ];1090.0;88.88;2450;0.0;0.0;1.0;Si;;
AM BEAUTY;;7000;4078904700292;CEPILLO PELO CUADRADO [ 52403 ];2690.0;54.63;4950;0.0;0.0;1.0;Si;;
AM BEAUTY;;17007;7805633021728;COCO TIARE CREMA DE MANOS 50 ML;560.0;125.09;1500;1490.0;0.0;3.0;No;;
AM BEAUTY;;7001;2999994795000;CORTAU¥AS PEQUE¥O [ 52398 ];750.0;56.86;1400;0.0;0.0;5.0;Si;;
AM BEAUTY;;7002;7804925938317;ENCRESPADOR DE PESTA¥AS [ 52392 ];1190.0;73.01;2450;0.0;0.0;0.0;Si;;
AM BEAUTY;;7003;2999994794911;ESCOBILLA DE U¥AS OVALADA [ 52393 ];990.0;65.52;1950;0.0;0.0;1.0;Si;;
AM BEAUTY;;7004;7804925938287;ESPEJO CORAZàN [ 52391 ];1168.07;97.85;2750;0.0;0.0;3.0;Si;;
AM BEAUTY;;7005;7804925938270;ESPEJO CUADRADO [ 52390 ];1084.03;206.21;3950;0.0;0.0;3.0;Si;;
AM BEAUTY;;7031;7805633024583;JABON LIQUIDO FRUTILLA 500 ML;990.0;34.96;1590;0.0;0.0;0.0;No;;
AM BEAUTY;;7006;2999994794713;LIMA PARA PIES [ 52395 ];1650.0;52.28;2990;0.0;0.0;0.0;Si;;
AM BEAUTY;;7007;2999994794874;LIMA PROFES COLORES [ 52397 ];809.0;55.81;1500;0.0;0.0;0.0;Si;;
AM BEAUTY;;7014;7805633016281;LIP BALS. LAB COCONUT Y PIÑA;1070.0;95.55;2490;2490.0;0.0;5.0;No;;
AM BEAUTY;;7013;7805633021759;MANGO CREMA DE MANOS 50 ML;550.0;129.18;1500;1490.0;0.0;2.0;No;;
AM BEAUTY;;7012;7805633021742;MANZANA VERDE CREMA DE MANOS 50 ML;550.0;129.18;1500;1490.0;0.0;1.0;No;;
AM BEAUTY;;7008;635987463502;PEINETA TINTURA [ 52396 ];790.0;54.24;1450;0.0;0.0;2.0;Si;;
AM BEAUTY;;17006;7805633009351;S.NAT.ESM C.ROSADOS X4 [ 54555 ];2374.0;48.67;4200;3990.0;0.0;0.0;Si;;
AM BEAUTY;;7009;8888333501812;SACAPUNTAS DUO [ 52399 ];550.0;90.99;1250;0.0;0.0;2.0;Si;;
AMERICAN INTERNAT. INDUS. L.A.;;8000;8901117267640;OSELTAMIVIR 75 MG 10 COM [ 53340 ];4762.0;42.94;8100;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9000;7805357003895;ANC ACEITE PESCADO 60CAP. [ 14883 ];1500.0;123.53;3990;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9001;7805357001518;ANC AJO+PEREJIL 60CAP. [ 33518 ];3020.0;25.22;4500;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9002;7805357007985;ANC ARNICA GEL 100 G [ 16824 ];3460.0;57.87;6500;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9003;7805357001419;ANC ARTROCIN 60CAP [ 33560 ];6620.0;63.75;12900;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9004;7805357001808;ANC BIOTIC 5 30CAPS [ 38321 ];4940.0;91.69;11180;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9005;7805357000092;ANC CHISANDRA 500 30 CAP. [ 13082 ];4080.0;52.21;7390;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9006;7805357000122;ANC COLAGENO 500MG.60CAP. [ 13091 ];3170.0;162.44;9900;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9007;7805357000733;ANC COLON CLEAN 60CAP. [ 14092 ];3725.0;54.53;6850;0.0;0.0;4.0;Si;;
AMERICAN NUTRITION;;9008;7805357007992;ANC CR. MATICO/ALOE 100G [ 16066 ];4130.0;39.19;6680;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9009;7805357001273;ANC CYANELLA 60CAP. [ 33691 ];5720.0;30.75;8900;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9010;7805357000863;ANC FITO FEM 60CAP. [ 15841 ];4045.0;26.73;6100;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9011;7805357000856;ANC FITOPRESS 60CAP. [ 16506 ];2600.0;17.65;3640;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9012;7805357004120;ANC FLURELLE 60CAP. [ 33584 ];5060.0;82.52;10990;0.0;0.0;1.0;Si;;
AMERICAN NUTRITION;;9013;7805357001457;ANC FULLMUNE 30CAP. [ 33586 ];6690.5;74.57;13900;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9014;7805357000115;ANC GINSENG 300/ 60 CAPSULAS [ 13090 ];3105.0;35.05;4990;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9015;7805357001785;ANC HAMAMELIS CR.60GR [ 38323 ];3810.0;27.93;5800;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;VITAMINAS;9016;7803501001544;ANC LECITINA DE SOYA  100CAP. [ 14892 ];3925.0;49.65;6990;9990.0;0.0;3.0;Si;;
AMERICAN NUTRITION;;9017;7805357000160;ANC LECTUM  30 CAPSULAS [ 13087 ];5150.0;11.61;6840;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9018;7805357000696;ANC MAGNESIO 60CAPS [ 38315 ];3430.0;49.94;6120;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9019;7805357001372;ANC MELIAVEN JBE. 125ML [ 33840 ];3850.0;20.7;5530;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9020;7808705400179;ANC MODEL LIGHT 60CAP. [ 33849 ];5030.0;25.3;7500;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9021;7805357001587;ANC MORINGA PLUS 60CAP. [ 33907 ];7420.0;46.1;12900;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9022;7805357000153;ANC NOCTIOL 30CAPS. [ 13088 ];2590.0;27.19;3920;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9023;7805357001815;ANC NORMOVEN 60CAP. [ 14071 ];3356.0;30.96;5230;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9024;7805357006636;ANC NORMOVEN GEL 100 G [ 17150 ];4617.5;27.2;6990;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9025;7805357008890;ANC OMEGA KINDER 30CAPS [ 16574 ];3290.0;112.0;8300;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9026;7805357003901;ANC PEPA CALABAZA 30CAP. [ 14884 ];2980.0;38.18;4900;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9027;7805357001594;ANC PHYTOCOLEST 90CAPS [ 38320 ];9350.0;13.24;12600;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9028;7805357000351;ANC PROPOL-GRIP JBE 125 ML [ 14091 ];1660.0;72.12;3400;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9056;7805357002102;ANC PROPOLEO JENGIBRE V/DOS X 30 ML;1190.0;110.08;2990;0.0;0.0;4.0;Si;;
AMERICAN NUTRITION;;9029;7805357001471;ANC PROPOLEO/ALOE VERA CR. [ 33637 ];3780.0;44.5;6500;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9030;7805357001297;ANC PROPOLSAN SP.MATICO 30ML [ 33638 ];1190.0;112.03;2990;0.0;0.0;33.0;Si;;
AMERICAN NUTRITION;;9031;7805357000849;ANC PROPOLSAN SPRAY KINDER 30 ML [ 16575 ];1285.0;94.47;2990;0.0;0.0;27.0;Si;;
AMERICAN NUTRITION;;9032;7805357003864;ANC PROPOLSAN SPRAY MENTA 30 ML [ 14893 ];1190.0;111.14;2990;0.0;0.0;15.0;Si;;
AMERICAN NUTRITION;;9033;7805357003871;ANC PROPOLSAN SPRAY MIEL 30 ML. [ 14894 ];1190.0;111.14;2990;0.0;0.0;16.0;Si;;
AMERICAN NUTRITION;;9034;7805357000344;ANC PULMO FLU 125ML [ 33804 ];2275.0;133.02;6400;0.0;0.0;4.0;Si;;
AMERICAN NUTRITION;;9035;7805357000825;ANC RUMAFIT 60 CAPS. [ 23039 ];3890.0;25.29;5800;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9036;7805357000894;ANC RUMAFIT GEL TOPICO 100 GR. [ 25209 ];5180.0;38.54;8540;0.0;0.0;4.0;Si;;
AMERICAN NUTRITION;;9037;7805357000177;ANC SINERBIOL 30CAP. [ 14889 ];2180.0;27.21;3300;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9038;7808705400155;ANC VINAGRE MANZANA 60CAP. [ 13342 ];2910.0;67.95;5950;0.0;0.0;1.0;Si;;
AMERICAN NUTRITION;;9039;7805357001488;ANC VITACOLLAGEN 60CAP. [ 33674 ];10595.0;18.97;15000;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9040;7805357100600;ANC VITAMINA D3 800UI 30CAP.BL. [ 41149 ];3720.0;78.46;7900;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9041;7805357000054;ANC VITAMINA E 400UI 30CAP [ 38327 ];2560.0;113.37;6500;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9042;7805357000313;ANC VITDAY HOMBRE 30CAP. [ 14888 ];4815.0;27.58;7310;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9043;7805357000320;ANC VITDAY MUJER 30CAP. [ 14887 ];4815.0;22.17;7000;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9044;7805357001648;ANC ZINC+VIT.C+MAG.60CAPSULAS [ 38317 ];3070.0;102.56;7400;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9045;7805357001907;B-COMPLEX + CALAFATE 30CAPS [ 38745 ];2900.0;108.35;7190;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9046;7805357005981;CLOROFILA 30 CAP. ANC [ 38550 ];4405.0;88.86;9900;0.0;0.0;2.0;Si;;
AMERICAN NUTRITION;;9047;7805357001709;CLOROFILA GTS 30ML [ 38627 ];4330.0;35.66;6990;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9057;7805357002218;LIMONADA DIA PROPOLEO;219.8;52.79;400;0.0;0.0;94.0;Si;;
AMERICAN NUTRITION;;9058;7805357002225;LIMONADA NOCHE MELISA;219.8;52.79;400;0.0;0.0;77.0;Si;;
AMERICAN NUTRITION;;9048;7805357001778;MAQUI ORGANICO 60CAPS [ 38896 ];3530.0;88.06;7900;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9049;7805357004137;OMEGA 3 FORTE 90CAP BLANDAS [ 38416 ];12950.0;39.52;21500;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9050;7805357004922;PAPAXYNA X60 ANC [ 38597 ];5310.0;56.67;9900;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9051;7805357000887;PROPOL GRIP X30 [ 38596 ];2185.0;34.61;3500;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9052;7805357001679;PROPOLSAN SP. MAQUI 30ML [ 38161 ];995.0;14.86;1360;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9053;7805357000702;TRIPLE OMEGA 3.6.9 60CAP.BLAN. [ 32734 ];4650.0;38.07;7640;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9054;7805357000061;VITAMIAN E 400UI 60CAPS BLANDAS [ 38294 ];4600.0;44.32;7900;0.0;0.0;0.0;Si;;
AMERICAN NUTRITION;;9055;7805357000337;VITDAY SENIOR 30 CAPS. ANC [ 38300 ];4815.0;20.95;6930;0.0;0.0;0.0;Si;;
ANASAC;;306001;7805505002282;ZECTO HORMIGAS  SPRAY 500 ML;2910.0;64.89;5710;0.0;0.0;0.0;No;;
ANASAC;;306002;7805505001759;ZECTO TERMITAS SPAY 400 ML;3350.0;65.06;6580;0.0;0.0;3.0;No;;
ANC;;10021;7805357002386;ANC PROPOLSAN FORTE MENTA 30 ML;1690.0;64.09;3300;0.0;0.0;0.0;No;;
ANC;;10020;7805357002423;ANC SPORT CREATINA 300GR;9990.0;64.03;19500;0.0;0.0;1.0;No;;
ANC;;10000;7805357001938;BETACAROTENO X 60 CµP [ 50781 ];3900.0;81.0;8400;0.0;0.0;1.0;Si;;
ANC;;10015;7805357002096;BIOTINA 150 MG 60 CAPS;3390.0;49.97;6050;0.0;0.0;0.0;No;;
ANC;;10014;7805357001839;FOSFOLECITOL 30 CAP;1000.0;319.33;4990;0.0;0.0;0.0;Si;;
ANC;;10016;7805357002294;GLUCOMANAN 60 CAPS;4995.0;93.47;11500;0.0;0.0;2.0;No;;
ANC;;10001;7805357001969;GOMITAS DE EUCALIPTUS 30G [ 50320 ];480.0;54.06;880;0.0;0.0;0.0;Si;;
ANC;;10019;7805357002041;GOMITAS DE PROPOLEO 30GR;630.0;46.73;1100;0.0;0.0;0.0;No;;
ANC;;10017;7805357002270;L-TRIPTOFANO 60 CAPS;4175.0;99.27;9900;0.0;0.0;2.0;No;;
ANC;;10002;7805357002089;MAGNESIO CITRATO X 60 CP ANC [ 53269 ];7190.0;29.03;11040;0.0;0.0;0.0;Si;;
ANC;;10003;7805357100594;MAGNESIO QUELADO 60 CµP [ 50774 ];10990.0;202.95;14060;0.0;0.0;0.0;Si;;
ANC;;10004;7802200133785;PAST PROPàLEO PRO FORTE [ 53001 ];605.71;52.54;1100;0.0;0.0;5.0;Si;;
